rank	severity	rule_id	pdb	ligand	message	count	recency	file	sample	hint	step	paths
11	soft	ligprep.obabel_h_charge	5MO4		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/NIL_A601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/5MO4/ligands_raw/AY7_A602.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/NIL_A601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/NIL_A601.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/AY7_A602.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/AY7_A602.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/5MO4/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/5MO4/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
12	soft	ligprep.obabel_h_charge	4XV2		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_B801.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_B801.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_A801.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_A801.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4XV2/ligands_raw/P06_B801.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/P06_A801.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/P06_B801.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/P06_A801.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/P06_B801.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4XV2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4XV2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
13	soft	ligprep.obabel_h_charge	2GQG		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_A501.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/GOL_B1.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_A501.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_B502.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_A501.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2GQG/ligands_raw/1N1_B502.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/1N1_B502.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/1N1_A501.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/1N1_A501.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/1N1_B502.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2GQG/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2GQG/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
14	soft	ligprep.obabel_h_charge	4U5J		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_B601.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_B601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_A601.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_A601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4U5J/ligands_raw/RXT_B601.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/RXT_B601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/RXT_A601.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/RXT_A601.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/RXT_B601.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4U5J/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4U5J/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
15	soft	ligprep.obabel_h_charge	3WZE		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/DTT_A1203.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/ACT_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/DTT_A1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/BAX_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/DTT_A1203.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3WZE/ligands_raw/BAX_A1201.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/BAX_A1201.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/DTT_A1203.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/BAX_A1201.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/DTT_A1203.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3WZE/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3WZE/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
16	soft	ligprep.obabel_h_charge	6O0K		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/2PE_A302.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0K/ligands_raw/LBM_A301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/2PE_A302.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/2PE_A302.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/LBM_A301.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/LBM_A301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0K/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0K/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
17	soft	ligprep.obabel_h_charge	6JQR		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/C6F_A1001.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/GOL_A1006.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/GOL_A1008.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/CXS_A1007.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/C6F_A1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/SO4_A1004.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/SO4_A1003.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/SO4_A1002.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/GOL_A1005.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/C6F_A1001.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6JQR/ligands_raw/CXS_A1007.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/CXS_A1007.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/C6F_A1001.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/C6F_A1001.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/CXS_A1007.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6JQR/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6JQR/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
18	soft	ligprep.obabel_h_charge	6O0L		OpenBabel H/charge warning(s)	4		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_C301.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_C303.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_A303.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_C302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/PEG_A302.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_C301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_A301.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_C301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6O0L/ligands_raw/LBM_A301.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/LBM_A301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/LBM_A301.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/LBM_C301.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/LBM_C301.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6O0L/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6O0L/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
19	soft	ligprep.obabel_h_charge	3LXK		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3LXK/ligands_raw/MI1_A1125.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3LXK/ligands_raw/MI1_A1125.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3LXK/ligands_raw/MI1_A1125.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3LXK/MI1_A1125.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3LXK/MI1_A1125.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3LXK/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3LXK/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
20	soft	ligprep.obabel_h_charge	2XP2		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2/ligands_raw/VGH_A9000.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2/ligands_raw/VGH_A9000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2XP2/ligands_raw/VGH_A9000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/VGH_A9000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/VGH_A9000.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2XP2/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2XP2/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
21	soft	ligprep.obabel_h_charge	6WTN		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/RXT_A1204.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/EDO_A1201.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/EDO_A1203.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/EDO_A1202.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/RXT_A1204.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/6WTN/ligands_raw/RXT_A1204.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/RXT_A1204.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/RXT_A1204.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/6WTN/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/6WTN/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
22	soft	ligprep.obabel_h_charge	4RT7		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7/ligands_raw/P30_A1001.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7/ligands_raw/P30_A1001.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/4RT7/ligands_raw/P30_A1001.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/P30_A1001.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/P30_A1001.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/4RT7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/4RT7/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
23	soft	ligprep.obabel_h_charge	2WGJ		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/2WGJ/ligands_raw/VGH_A2346.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/VGH_A2346.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/VGH_A2346.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/2WGJ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/2WGJ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
24	soft	ligprep.obabel_h_charge	3ERT		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT/ligands_raw/OHT_A600.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT/ligands_raw/OHT_A600.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ERT/ligands_raw/OHT_A600.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/OHT_A600.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/OHT_A600.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ERT/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ERT/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
25	soft	ligprep.obabel_h_charge	1T46		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46/ligands_raw/STI_A3.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46/ligands_raw/PO4_A5.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46/ligands_raw/STI_A3.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46/ligands_raw/PO4_A4.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/1T46/ligands_raw/STI_A3.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/STI_A3.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/STI_A3.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/1T46/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/1T46/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
26	soft	ligprep.obabel_h_charge	3G0E		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3G0E/ligands_raw/B49_A9000.sanitized.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3G0E/ligands_raw/B49_A9000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3G0E/ligands_raw/B49_A9000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3G0E/B49_A9000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3G0E/B49_A9000.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3G0E/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3G0E/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
27	soft	ligprep.obabel_h_charge	3ZBF		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF/ligands_raw/VGH_A3000.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF/ligands_raw/VGH_A3000.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3ZBF/ligands_raw/VGH_A3000.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/VGH_A3000.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/VGH_A3000.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3ZBF/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3ZBF/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
28	soft	ligprep.obabel_h_charge	3OG7		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7/ligands_raw/032_A1.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7/ligands_raw/032_A1.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OG7/ligands_raw/032_A1.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/032_A1.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/032_A1.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OG7/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OG7/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
29	soft	ligprep.obabel_h_charge	3OXZ		OpenBabel H/charge warning(s)	2		/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log	[18:33:56] /stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ/ligands_raw/0LI_A1.sanitized.pdb: Warning - no explicit hydrogens in mol2 file but needed for formal charge estimation.	Run Reduce/OpenBabel addH; if Reduce already ran, try -nohyd branch then addH fallback.	ligprep.add_h	/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ/ligands_raw/0LI_A1.pdb;/stor/home/mpg2352/atlas/code/protein_automation/processed_pdbs/3OXZ/ligands_raw/0LI_A1.sanitized.pdb;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/0LI_A1.sanitized.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/0LI_A1.pdbqt;/stor/home/mpg2352/atlas/code/protein_automation/prepped_ligands/3OXZ/ligand_prep_status.tsv;/stor/home/mpg2352/atlas/code/protein_automation/docked/3OXZ/protein.log;/stor/home/mpg2352/atlas/code/protein_automation/logs/bench_20251011_183302.log
