file,molecule,position,mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,ligand_file,pdb_id,variant,ph,engine,stage,stage_dir,posebusters_pass
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00006_gnina_stage1.sdf,ZINC04523147,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,29.0,0.8391867168582351,1.033698769747547,0.0,0.0,43.0,1.138636953124355,0.0,279.0,0.935604206185076,0.0,29.0,43.0,279.0,3.0,3.0,0.0035092407308302,0.0,0.0,,0.0,0.0,,11.0,214.1696474120933,41.68739653185384,5.137515537782354,2.5266264068912103,0,28,1643.0,O,O,1.55,1.55,3.1,2.5266264068912103,3.1,0.8150407764165194,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0124374091423033,,,,decoys_final_00006_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00007_gnina_stage1.sdf,ZINC08613167,0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,25.0,0.957238334811274,1.0294422183888527,0.0,0.0,38.0,1.0731855574949476,0.0,190.0,0.9855264623143044,0.0,25.0,38.0,190.0,1.0,1.0,0.0021976208183202,0.0,0.0,,0.0,0.0,,10.0,347.5712188008138,76.64326970749131,4.534921593602645,2.805946186226667,0,19,1333.0,O,O,1.55,1.55,3.1,2.805946186226667,3.1,0.9051439310408603,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0098335854765506,,,,decoys_final_00007_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00008_gnina_stage1.sdf,ZINC01842158,0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,25.0,0.9572797460415414,1.0285854461673452,0.0,0.0,38.0,1.0726144628498728,0.0,190.0,1.0010397396931507,0.0,25.0,38.0,190.0,1.0,1.0,0.0016496569440929,0.0,0.0,,0.0,0.0,,10.0,190.5168679414838,75.35279774643708,2.5283317094950477,3.067811271900542,0,4,1642.0,O,N,1.55,1.6,3.1500000000000004,3.079338402969053,3.1500000000000004,0.9775677469743025,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0058358433734939,,,,decoys_final_00008_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,True
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00009_gnina_stage1.sdf,ZINC12504005,0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,25.0,0.9577236949895336,1.0280616624524663,0.0,0.0,38.0,1.0422739746228629,0.0,190.0,0.9528240840029998,0.0,25.0,38.0,190.0,1.0,1.0,0.0029818532146025,0.0,0.0,,0.0,0.0,,10.0,242.33282701126484,85.23831115237945,2.84300361815064,2.878715164791404,0,19,1333.0,O,O,1.55,1.55,3.1,2.8787151647914038,3.1,0.9286177950940012,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0118845500848896,,,,decoys_final_00009_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,True
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00010_gnina_stage1.sdf,ZINC05544356,0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,25.0,0.9572185529216752,1.0287788061729002,0.0,0.0,38.0,1.0728147136418034,0.0,190.0,1.0014037231377728,0.0,25.0,38.0,190.0,1.0,1.0,0.002332669619939,0.0,0.0,,0.0,0.0,,10.0,221.3563552916907,85.3799521954631,2.592603410984963,2.663331372548292,0,14,1349.0,N,O,1.6,1.55,3.1500000000000004,2.663331372548292,3.1500000000000004,0.8455020230312037,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0135977337110481,,,,decoys_final_00010_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00011_gnina_stage1.sdf,ZINC13522515,0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,24.0,0.9578940487232968,1.0283185299142126,0.0,0.0,36.0,1.0728741930357923,0.0,171.0,1.0008078455679208,0.0,24.0,36.0,171.0,1.0,1.0,0.0015292453823885,0.0,0.0,,0.0,0.0,,11.0,171.56494357949646,73.42935790973043,2.3364625330158537,2.779256195459498,0,18,1643.0,O,O,1.55,1.55,3.1,2.779256195459498,3.1,0.8965342565998381,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0095815408682049,,,,decoys_final_00011_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00012_gnina_stage1.sdf,ZINC13523828,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,25.0,0.9578417633269556,1.051711928049209,0.0,0.0,38.0,1.072365356191831,0.0,190.0,1.0006875699577955,0.0,25.0,38.0,190.0,1.0,1.0,0.0026323979687145,0.0,0.0,,0.0,0.0,,11.0,160.54760899133413,71.9661243526411,2.230877519604016,2.9191911550975886,0,19,1820.0,O,C,1.55,1.7,3.25,3.0115600608322652,3.25,0.9266338648714663,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0120997766195085,,,,decoys_final_00012_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,True
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00013_gnina_stage1.sdf,ZINC13538982,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,24.0,0.9582230302141544,1.023327115535578,0.0,0.0,36.0,1.072990687604436,0.0,171.0,1.0007948434961265,0.0,24.0,36.0,171.0,1.0,1.0,0.0020815814759281,0.0,0.0,,0.0,0.0,,11.0,170.0286014796886,72.76978414591012,2.3365274952412336,2.914795876215007,0,19,1653.0,C,O,1.7,1.55,3.25,2.914795876215007,3.25,0.8968602696046175,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0097904836498923,,,,decoys_final_00013_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00014_gnina_stage1.sdf,ZINC17326403,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,23.0,0.9579588934304112,1.0289832251249846,0.0,0.0,35.0,1.0727911995849686,0.0,173.0,0.7622107785785688,0.0,23.0,35.0,173.0,1.0,1.0,0.0023866059275082,0.0,0.0,,0.0,0.0,,9.0,223.04765351965705,33.90204559979885,6.57917979795828,2.79353432053376,0,15,1642.0,O,N,1.55,1.6,3.1500000000000004,2.79353432053376,3.1500000000000004,0.8868362922329396,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0176692475679968,,,,decoys_final_00014_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00015_gnina_stage1.sdf,ZINC19014754,0,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,25.0,0.9581351158453472,1.0294126438970674,0.0,0.0,38.0,1.0726573336998158,0.0,190.0,1.0142885984363548,0.0,25.0,38.0,190.0,1.0,1.0,0.0024462345063508,0.0,0.0,,0.0,0.0,,10.0,187.2778621296228,76.73835833964182,2.4404726160642665,2.817426130353728,0,25,2084.0,O,N,1.55,1.6,3.1500000000000004,2.817426130353728,3.1500000000000004,0.8944209937630881,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0109910934242941,,,,decoys_final_00015_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00016_gnina_stage1.sdf,ZINC08994462,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,29.0,0.9548373294041904,1.0565685878613251,0.0,0.0,41.0,1.054777948059123,0.0,281.0,0.9877523385811864,0.0,29.0,41.0,281.0,3.0,3.0,0.0026741314647376,0.0,0.0,,0.0,0.0,,9.0,120.05425713030154,63.59883146739028,1.8876802350033468,2.6470587450980325,0,28,2188.0,O,O,1.55,1.55,3.1,2.6470587450980325,3.1,0.8538899177735588,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0154987633965375,,,,decoys_final_00016_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00017_gnina_stage1.sdf,ZINC08479210,0,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,24.0,0.9490296632392377,1.0378276693933202,0.0,0.0,35.0,1.0385471208942705,0.0,194.0,0.9579797776768934,0.0,24.0,35.0,194.0,1.0,1.0,0.0031158733038948,1.0,0.0,0.0024083141542069,0.0,0.0,,10.0,107.208808376146,38.95952858952992,2.751799425133639,2.801135127051176,0,20,1387.0,O,C,1.55,1.7,3.25,2.855179854229854,3.25,0.8785168782245705,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.0129068462401795,,,,decoys_final_00017_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
/home/michael/atlas/code/protein_automation/post_docked/full_fast_consenuss/EX4M/HOLO/pH7_0/gnina_stage1/decoys_final_00018_gnina_stage1.sdf,ZINC32933181,0,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,29.0,0.926580369993093,1.0670130286254906,0.0,0.0,41.0,1.0492033873361448,0.0,281.0,0.803733798134273,0.0,29.0,41.0,281.0,2.0,2.0,0.0028049491225945,0.0,0.0,,0.0,0.0,,11.0,290.1680741954338,89.78097373786288,3.23195508040099,2.5882600333042296,0,17,1653.0,C,O,1.7,1.55,3.25,2.5882600333042296,3.25,0.7963877025551476,False,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,,False,0.0,,,,,,,,,,,,0.010761454426871,,,,decoys_final_00018_gnina_stage1.sdf,EX4M,HOLO,pH7_0,gnina,stage1,gnina_stage1,False
